oracion;palabra;cat_diccionario;y_true;spacy_pos;spacy_dep;y_pred_b1;y_pred_b2
Casalco reveló esta información previo a que el Banco Central de Reserva (BCR) confirmara la semana pasada que el sector de construcción fue una de las cinco actividades que se contrajo en el primer trimestre del año en 4.8 %.;banco;m;0;PROPN;nsubj;1;1
Casalco reveló esta información previo a que el Banco Central de Reserva (BCR) confirmara la semana pasada que el sector de construcción fue una de las cinco actividades que se contrajo en el primer trimestre del año en 4.8 %.;central;m;0;PROPN;flat;1;1
Casalco reveló esta información previo a que el Banco Central de Reserva (BCR) confirmara la semana pasada que el sector de construcción fue una de las cinco actividades que se contrajo en el primer trimestre del año en 4.8 %.;cinco;m;0;NUM;nummod;1;0
Casalco reveló esta información previo a que el Banco Central de Reserva (BCR) confirmara la semana pasada que el sector de construcción fue una de las cinco actividades que se contrajo en el primer trimestre del año en 4.8 %.;año;m;0;NOUN;nmod;1;1
Al desacelerar la ejecución de infraestructura, hubo una menor demanda de grava, cemento y arena.;cemento;m;0;NOUN;conj;1;1
Así, el rubro de minas y canteras también se contrajera en 27.5 %.;rubro;m;0;NOUN;nsubj;1;1
Al comparar los precios de insumos de construcción de abril y mayo, productos como la pintura de interior y exteriores, la ducha, grava, válvula y lavamanos, bajaron de precio.;interior;m;0;NOUN;nmod;1;1
Al comparar los precios de insumos de construcción de abril y mayo, productos como la pintura de interior y exteriores, la ducha, grava, válvula y lavamanos, bajaron de precio.;lavamanos;m;1;NOUN;conj;1;1
A partir de las 8:00 a.m.;partir;v;0;NOUN;fixed;1;0
"la Televisión Católica Arquidiocesana iniciará la transmisión del consistorio, donde será investido como primer cardenal, monseñor Gregorio Rosa Chávez; la ceremonia será presidida por el Papa Francisco y celebrada en la plaza San Pedro.";papa;f;0;PROPN;obj;1;1
TVCa puede ser sintonizada en los canales 39 y 57 en señal abierta, mientras que en canal 96 de señal abierta en Tigo y los canales 39 digital y 85 analógo de Claro.;ser;m;0;AUX;aux;1;0
El jueves 29 de junio los cinco nuevos cardenales asistirán a la misa de la fiesta de San Pedro y San Pablo, que también será transmitida por la Televisión Católica Arquidiocésana.;cinco;m;0;NUM;nummod;1;0
Un hombre de leal trayectoria a la Iglesia y caracterizado por su humildad, Rosa Chávez debería ser ahora el factor de unidad que tanto necesitamos en esta sociedad tan fracturada.;ser;m;0;AUX;cop;1;0
Un cardenal de la Iglesia Católica es un enorme honor pero también un enorme compromiso hasta de derramar la sangre por la fe y el hasta ayer obispo auxiliar sabe de ese compromiso desde sus días al lado del obispo mártir, Monseñor Óscar Arnulfo Romero.;compromiso;m;0;NOUN;nsubj;1;1
Un cardenal de la Iglesia Católica es un enorme honor pero también un enorme compromiso hasta de derramar la sangre por la fe y el hasta ayer obispo auxiliar sabe de ese compromiso desde sus días al lado del obispo mártir, Monseñor Óscar Arnulfo Romero.;compromiso;m;0;NOUN;nsubj;1;1
El país necesita referentes positivos que nos ayuden a ver hacia adelante, juntos, que logremos acuerdos mínimos de país y que eso nos permita reencontrarnos como pueblo para hallarle soluciones a nuestras dificultades.;ver;v;0;VERB;xcomp;1;1
El cardenal Rosa Chávez debería ser ese factor de unidad que la Divina Providencia ha sembrado en nuestro país.;ser;m;0;AUX;cop;1;0
Once procesados en el caso “Saqueo Público” deberán esperar hasta el martes, 26 de julio, para conocer, sí van a juicio por delitos de corrupción, entre ellos, el lavado de dinero de $351 millones donde el principal implicado es el expresidente Mauricio Funes.;lavado;m;0;NOUN;obj;1;1
Para este viernes, el Juzgado Octavo de Instrucción de San Salvador había programado rendir su resolución en contra de 11 acusados entre ellos la exprimera dama Vanda Pignato, el exsecretario de Comunicaciones de la Presidencia David Rivas, y tres exempleados de Casa Presidencial, pero diligencia se suspendió porque José Miguel Menéndez Avelar, conocido como “Mecafé” no fue trasladado del penal La Esperanza, y ser reportado enfermo.;rendir;v;0;VERB;xcomp;1;1
Para este viernes, el Juzgado Octavo de Instrucción de San Salvador había programado rendir su resolución en contra de 11 acusados entre ellos la exprimera dama Vanda Pignato, el exsecretario de Comunicaciones de la Presidencia David Rivas, y tres exempleados de Casa Presidencial, pero diligencia se suspendió porque José Miguel Menéndez Avelar, conocido como “Mecafé” no fue trasladado del penal La Esperanza, y ser reportado enfermo.;contra;f;0;NOUN;fixed;1;1
Para este viernes, el Juzgado Octavo de Instrucción de San Salvador había programado rendir su resolución en contra de 11 acusados entre ellos la exprimera dama Vanda Pignato, el exsecretario de Comunicaciones de la Presidencia David Rivas, y tres exempleados de Casa Presidencial, pero diligencia se suspendió porque José Miguel Menéndez Avelar, conocido como “Mecafé” no fue trasladado del penal La Esperanza, y ser reportado enfermo.;tres;m;0;NUM;nummod;1;0
Para este viernes, el Juzgado Octavo de Instrucción de San Salvador había programado rendir su resolución en contra de 11 acusados entre ellos la exprimera dama Vanda Pignato, el exsecretario de Comunicaciones de la Presidencia David Rivas, y tres exempleados de Casa Presidencial, pero diligencia se suspendió porque José Miguel Menéndez Avelar, conocido como “Mecafé” no fue trasladado del penal La Esperanza, y ser reportado enfermo.;casa;f;0;PROPN;nmod;1;1
Para este viernes, el Juzgado Octavo de Instrucción de San Salvador había programado rendir su resolución en contra de 11 acusados entre ellos la exprimera dama Vanda Pignato, el exsecretario de Comunicaciones de la Presidencia David Rivas, y tres exempleados de Casa Presidencial, pero diligencia se suspendió porque José Miguel Menéndez Avelar, conocido como “Mecafé” no fue trasladado del penal La Esperanza, y ser reportado enfermo.;diligencia;f;0;NOUN;nsubj;1;1
Para este viernes, el Juzgado Octavo de Instrucción de San Salvador había programado rendir su resolución en contra de 11 acusados entre ellos la exprimera dama Vanda Pignato, el exsecretario de Comunicaciones de la Presidencia David Rivas, y tres exempleados de Casa Presidencial, pero diligencia se suspendió porque José Miguel Menéndez Avelar, conocido como “Mecafé” no fue trasladado del penal La Esperanza, y ser reportado enfermo.;ser;m;0;AUX;aux;1;0
La Fiscalía General de la República acusa a 11 de 29 imputados de delitos como lavado de dinero y activos, casos especiales de lavado y casos especiales de encubrimientos.;lavado;m;0;ADJ;obj;1;0
La Fiscalía General de la República acusa a 11 de 29 imputados de delitos como lavado de dinero y activos, casos especiales de lavado y casos especiales de encubrimientos.;lavado;m;0;ADJ;obj;1;0
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;banco;m;0;PROPN;obl;1;1
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;casa;f;0;PROPN;nmod;1;1
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;bajo;m;0;ADP;case;1;0
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;completa;f;0;ADJ;amod;1;0
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;manejo;m;0;NOUN;conj;1;1
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;manera;f;0;NOUN;obl;1;1
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;tratar;v;0;VERB;acl;1;1
Esa suma millonaria fue trasladada a cuentas de particulares en el Banco Hipotecario a nombre de Francisco Rodríguez Arteaga, exgerente financiero de Casa Presidencial, y Pablo Gómez, excontador institucional, “quienes aparentemente movieron ese dinero a través de cheques bajo una completa violación a la normativa administrativa que establece la forma y el manejo de los fondos públicos”, explicó el fiscal De esa manera se lavó el dinero, haciendo uso del sistema financiero, de prestanombres o testaferros que sirvieron para encubrir el origen ilícito, el uso de empresas, la simulación de contratos para tratar de dar una apariencia que el dinero era procedente de un contrato o una relación contractual, lo cual no era cierto, explicó uno de los fiscales.;dar;v;0;VERB;xcomp;1;1
Probabilidad alta de caída de árboles, inundaciones urbanas, y desbordamientos de ríos y quebradas, en municipios de la cordillera volcánica, sectores montañosos del norte y franja costera del país, advierte el Ministerio de Medio Ambiente para esta tarde y noche de viernes.;medio;m;0;PROPN;flat;1;1
A través de su boletín diario informó que, además, existe probabilidad leve de deslizamientos y caídas de rocas en montañas fronterizas del norte del país.;boletín;m;0;NOUN;obl;1;1
Esta semana, el paso de onda tropicales han provocado lluvias torrenciales, que mezclados con la basura en las calles, han dejado inundaciones y anegamientos en carreteras.;paso;m;0;NOUN;nsubj;1;1
El ministerio de Obras Públicas (MOP) afirmó que más de  son invertidos en obras de mitigación en cárcavas y afectaciones en comunidades y colonias que se generaron tras el paso de la Tormenta Tropical “Bonnie” en el país a principios de julio.;paso;m;0;NOUN;obl;1;1
"Algunas de las zonas donde se está trabajando, según Rodríguez son: la zona de los condominios INPEP, en Mejicanos, en San Salvador, con una inversión de $10,000; la residencial Brisas de San Francisco, en la capital con obras de mitigación en la reparación de un cárcava y construcción de una bóveda que asciende a los $3.1 millones, así como la reparación de una cárcava en la colonia La Posada en San Jacinto con un valor de $24,500.";zona;f;0;NOUN;ROOT;1;1
"Algunas de las zonas donde se está trabajando, según Rodríguez son: la zona de los condominios INPEP, en Mejicanos, en San Salvador, con una inversión de $10,000; la residencial Brisas de San Francisco, en la capital con obras de mitigación en la reparación de un cárcava y construcción de una bóveda que asciende a los $3.1 millones, así como la reparación de una cárcava en la colonia La Posada en San Jacinto con un valor de $24,500.";bóveda;f;0;NOUN;nmod;1;1
"Algunas de las zonas donde se está trabajando, según Rodríguez son: la zona de los condominios INPEP, en Mejicanos, en San Salvador, con una inversión de $10,000; la residencial Brisas de San Francisco, en la capital con obras de mitigación en la reparación de un cárcava y construcción de una bóveda que asciende a los $3.1 millones, así como la reparación de una cárcava en la colonia La Posada en San Jacinto con un valor de $24,500.";colonia;f;1;NOUN;nmod;1;1
"Algunas de las zonas donde se está trabajando, según Rodríguez son: la zona de los condominios INPEP, en Mejicanos, en San Salvador, con una inversión de $10,000; la residencial Brisas de San Francisco, en la capital con obras de mitigación en la reparación de un cárcava y construcción de una bóveda que asciende a los $3.1 millones, así como la reparación de una cárcava en la colonia La Posada en San Jacinto con un valor de $24,500.";posada;f;0;PROPN;appos;1;1
Así mismo, dijo que Obras Públicas mantiene la licitación abierta de dos proyectos más, el sistema de drenajes en la 49 avenida sur y Alameda Roulvelt con un monto de $750,000 y la zona de la calle El Tobogán, en Soyapango dónde se invertirán $1,8 millones.;zona;f;0;NOUN;conj;1;1
Así mismo, dijo que Obras Públicas mantiene la licitación abierta de dos proyectos más, el sistema de drenajes en la 49 avenida sur y Alameda Roulvelt con un monto de $750,000 y la zona de la calle El Tobogán, en Soyapango dónde se invertirán $1,8 millones.;calle;f;0;NOUN;nmod;1;1
Añadió que también se trabajan en obras de mitigación en la Urbanización Loma Linda, en San Salvador, en la colonia Quiroz, en Soyapango, y otras zonas al interior del país en las que no brindó mayor información.;loma;f;0;PROPN;flat;1;1
Añadió que también se trabajan en obras de mitigación en la Urbanización Loma Linda, en San Salvador, en la colonia Quiroz, en Soyapango, y otras zonas al interior del país en las que no brindó mayor información.;colonia;f;0;NOUN;nmod;1;1
Añadió que también se trabajan en obras de mitigación en la Urbanización Loma Linda, en San Salvador, en la colonia Quiroz, en Soyapango, y otras zonas al interior del país en las que no brindó mayor información.;interior;m;0;NOUN;nmod;1;1
Añadió que también se trabajan en obras de mitigación en la Urbanización Loma Linda, en San Salvador, en la colonia Quiroz, en Soyapango, y otras zonas al interior del país en las que no brindó mayor información.;mayor;m;0;ADJ;amod;1;0
Ayer el ministro verificó las obras que se realizan en la colonia La Posada, en San Jacinto, al sur de San Salvador, donde invertía unos $24,500 en la construcción de un paso peatonal, gradas y de contención que resultaron afectadas tras la formación de una cárcava generada por las recientes lluvias.;colonia;f;0;NOUN;obl;1;1
Ayer el ministro verificó las obras que se realizan en la colonia La Posada, en San Jacinto, al sur de San Salvador, donde invertía unos $24,500 en la construcción de un paso peatonal, gradas y de contención que resultaron afectadas tras la formación de una cárcava generada por las recientes lluvias.;posada;f;0;PROPN;appos;1;1
"Cuando decidí aceptar ser nominado candidato a delegado a la Asamblea Municipal del Poder Popular de La Habana del Este, lo hice sobre la base de aquella frase de que ""Sí se puede"".";ser;m;0;AUX;aux;1;0
"Cuando decidí aceptar ser nominado candidato a delegado a la Asamblea Municipal del Poder Popular de La Habana del Este, lo hice sobre la base de aquella frase de que ""Sí se puede"".";sobre;m;0;ADP;case;1;0
"Cuando decidí aceptar ser nominado candidato a delegado a la Asamblea Municipal del Poder Popular de La Habana del Este, lo hice sobre la base de aquella frase de que ""Sí se puede"".";base;f;0;NOUN;obl;1;1
Me refería a que sí se podían resolver aquellos problemas que hoy todavía persisten y que tantos daños nos hacen desde el punto de vista de opiniones negativas y de cuestionamientos.;punto;m;0;NOUN;obl;1;1
Hace alrededor de dos años se han estado anunciando medidas urbanísticas para restablecer el orden y la disciplina.;orden;f;0;NOUN;obj;1;1
Los Lineamientos de la Política Económica y Social del Partido y la Revolución, ampliamente discutidos y enriquecidos por nuestro pueblo y finalmente aprobados en abril del 2011 por el Sexto Congreso del Partido, trazan de manera clara y precisa el derrotero a seguir para lograr un socialismo eficiente y sostenible.;social;m/f;0;PROPN;conj;1;1
Los Lineamientos de la Política Económica y Social del Partido y la Revolución, ampliamente discutidos y enriquecidos por nuestro pueblo y finalmente aprobados en abril del 2011 por el Sexto Congreso del Partido, trazan de manera clara y precisa el derrotero a seguir para lograr un socialismo eficiente y sostenible.;partido;m;0;PROPN;flat;1;1
Los Lineamientos de la Política Económica y Social del Partido y la Revolución, ampliamente discutidos y enriquecidos por nuestro pueblo y finalmente aprobados en abril del 2011 por el Sexto Congreso del Partido, trazan de manera clara y precisa el derrotero a seguir para lograr un socialismo eficiente y sostenible.;partido;m;0;PROPN;flat;1;1
Los Lineamientos de la Política Económica y Social del Partido y la Revolución, ampliamente discutidos y enriquecidos por nuestro pueblo y finalmente aprobados en abril del 2011 por el Sexto Congreso del Partido, trazan de manera clara y precisa el derrotero a seguir para lograr un socialismo eficiente y sostenible.;manera;f;0;NOUN;obl;1;1
Los Lineamientos de la Política Económica y Social del Partido y la Revolución, ampliamente discutidos y enriquecidos por nuestro pueblo y finalmente aprobados en abril del 2011 por el Sexto Congreso del Partido, trazan de manera clara y precisa el derrotero a seguir para lograr un socialismo eficiente y sostenible.;derrotero;m;1;NOUN;obj;1;1
En poco más de dos años de refrendados, diversas han sido las medidas adoptadas en pro de su cumplimiento y un grupo importante de regulaciones legales se han emitido para instrumentarlos de manera racional, oportuna y ordenada.;manera;f;0;NOUN;obl;1;1
"¿Son seguros estos motores que tienen no sé cuántos años de explotación?; ¿no existen límites de liberación de gases para aprobar el llamado Somatón?";llamado;m;1;ADJ;amod;1;0
El llamado de Raúl el 7 de julio para librar la batalla en contra de la indisciplina, pérdida de valores éticos y el irrespeto a las buenas costumbres, entre otros problemas, debe estar dirigido a combatir las causas que han venido provocando tal deterioro del comportamiento de muchos cubanos, inclusive de personas integradas a la Revolución.;llamado;m;1;ADJ;nsubj;1;0
El llamado de Raúl el 7 de julio para librar la batalla en contra de la indisciplina, pérdida de valores éticos y el irrespeto a las buenas costumbres, entre otros problemas, debe estar dirigido a combatir las causas que han venido provocando tal deterioro del comportamiento de muchos cubanos, inclusive de personas integradas a la Revolución.;contra;f;0;NOUN;fixed;1;1
El llamado de Raúl el 7 de julio para librar la batalla en contra de la indisciplina, pérdida de valores éticos y el irrespeto a las buenas costumbres, entre otros problemas, debe estar dirigido a combatir las causas que han venido provocando tal deterioro del comportamiento de muchos cubanos, inclusive de personas integradas a la Revolución.;estar;v;0;AUX;aux;1;0
No estamos en presencia de un problema que solo afecta a personas de mala conducta social.;social;m/f;0;ADJ;amod;1;0
Este mal se ha convertido en una enfermedad social y hay que luchar contra las causas que la provocan.;social;m/f;0;ADJ;amod;1;0
Este mal se ha convertido en una enfermedad social y hay que luchar contra las causas que la provocan.;contra;f;0;ADP;case;1;0
Agradezco la posibilidad que me ofrece este espacio para poder expresar mis opiniones sobre la reciente intervención del General de Ejército Raúl Castro Ruz en la sesión ordinaria de la VIII Legislatura de la Asamblea Nacional del Poder Popular que por su importancia merecen una reflexión.;sobre;m;0;ADP;case;1;0
"Hernández Arjona titulada ""Una exigencia impracticable con el Carné de Identidad"", se expresa que las Oficinas de Reservación de Aerocaribbean en Holguín ""...no permiten realizar reservaciones o comprar pasajes a otras personas, si la que va a tramitar no presenta el carné de identidad de las personas a las que pretende realizarles el necesario trámite...""";reservación;f;1;PROPN;flat;1;1
"Hernández Arjona titulada ""Una exigencia impracticable con el Carné de Identidad"", se expresa que las Oficinas de Reservación de Aerocaribbean en Holguín ""...no permiten realizar reservaciones o comprar pasajes a otras personas, si la que va a tramitar no presenta el carné de identidad de las personas a las que pretende realizarles el necesario trámite...""";realizar;v;0;VERB;xcomp;1;1
Pienso que se debería felicitar públicamente a la periodista Leydi Torres Arias no solo por denunciar la violación laboral cometida por ese chofer de Astro, sino también por su valentía al oponerse al infractor hasta darle una solución positiva al atropello que tal violación significó para los pasajeros del ómnibus.;chofer;m;1;NOUN;obj;1;1
Pienso que se debería felicitar públicamente a la periodista Leydi Torres Arias no solo por denunciar la violación laboral cometida por ese chofer de Astro, sino también por su valentía al oponerse al infractor hasta darle una solución positiva al atropello que tal violación significó para los pasajeros del ómnibus.;ómnibus;m;1;NOUN;nmod;1;1
Mucho, y con mucho tino, se ha escrito por cinco años en esta Sección, sobre indisciplinas, pérdida de valores y la necesidad de restablecer la primera y rescatar los segundos, y por lógica, y con más fuerza, ambos temas serán recurrentes en el futuro.;cinco;m;0;NUM;nummod;1;0
Mucho, y con mucho tino, se ha escrito por cinco años en esta Sección, sobre indisciplinas, pérdida de valores y la necesidad de restablecer la primera y rescatar los segundos, y por lógica, y con más fuerza, ambos temas serán recurrentes en el futuro.;sobre;m;0;ADP;case;1;0
Es totalmente cierto el daño que ocasionaron algunas medidas que tuvieron que introducirse en el periodo especial para salvar la Revolución y con ella, la soberanía, independencia y dignidad de nuestro entrañable país, las que de alguna forma enfermaron la mentalidad y proceder de algunos ciudadanos.;daño;m;0;NOUN;nsubj;1;1
Es totalmente cierto el daño que ocasionaron algunas medidas que tuvieron que introducirse en el periodo especial para salvar la Revolución y con ella, la soberanía, independencia y dignidad de nuestro entrañable país, las que de alguna forma enfermaron la mentalidad y proceder de algunos ciudadanos.;salvar;v;1;VERB;acl;1;1
El pasado 31 de mayo fue publicada la carta enviada por el compañero Raúl Valera López, titulada Opinión de alguien que lo sufre, donde se denuncia la demora y maltrato recibido ante la solicitud de un servicio solicitado al Arquitecto de la Comunidad de Arroyo Naranjo.;enviada;f;0;ADJ;amod;1;0
El pasado 31 de mayo fue publicada la carta enviada por el compañero Raúl Valera López, titulada Opinión de alguien que lo sufre, donde se denuncia la demora y maltrato recibido ante la solicitud de un servicio solicitado al Arquitecto de la Comunidad de Arroyo Naranjo.;comunidad;f;0;PROPN;flat;1;1
En respuesta al artículo publicado en Granma el pasado 3 de mayo, referente a un hueco en la calle Dolores y 13, y su mala señalización, le informo:;calle;f;1;NOUN;nmod;1;1
Soy una trabajadora con 28 años de trabajo y redacto este documento en representación de mi colectivo de trabajo que junto a mí, sumamos 91 trabajadores pertenecientes a la granja Forestal, La Oriental, Nuevitas, Camagüey.;trabajo;m;0;NOUN;nmod;1;1
Soy una trabajadora con 28 años de trabajo y redacto este documento en representación de mi colectivo de trabajo que junto a mí, sumamos 91 trabajadores pertenecientes a la granja Forestal, La Oriental, Nuevitas, Camagüey.;trabajo;m;0;NOUN;nmod;1;1
Escribo este documento motivada por una seria problemática que existe en mi centro laboral.;centro;m;0;NOUN;obl;1;1
Los cubanos tenemos fama en todo el mundo de ser un pueblo educado, respetuoso, alegre y con un alto nivel de instrucción.;ser;m;0;AUX;cop;1;0
Sin embargo, la realidad que hoy estamos viviendo nos obliga a reflexionar sobre muchos aspectos negativos que nos están golpeando y que han obligado a nuestro Presidente Raúl Castro a pronunciar un medular discurso el 7 de julio de este año, en la Asamblea Nacional del Poder Popular.;sobre;m;0;ADP;case;1;0
Sin embargo, la realidad que hoy estamos viviendo nos obliga a reflexionar sobre muchos aspectos negativos que nos están golpeando y que han obligado a nuestro Presidente Raúl Castro a pronunciar un medular discurso el 7 de julio de este año, en la Asamblea Nacional del Poder Popular.;año;m;0;NOUN;nmod;1;1
El Estado está enfrascado en combatir las indisciplinas sociales entre las que señala con énfasis la contaminación auditiva con la música puesta a altos niveles de volumen, con lo que estoy de perfecto acuerdo.;volumen;m;0;NOUN;nmod;1;1
Pues bien, el día 21 de julio de este año montaron una tarima a la puerta de mi casa en la calle 13, entre 76 y 78, Playa, para hacer un espectáculo musical, con pantalla electrónica, grandes amplificadores y todo lo que se usa en estos casos.;año;m;0;NOUN;nmod;1;1
Pues bien, el día 21 de julio de este año montaron una tarima a la puerta de mi casa en la calle 13, entre 76 y 78, Playa, para hacer un espectáculo musical, con pantalla electrónica, grandes amplificadores y todo lo que se usa en estos casos.;tarima;f;1;NOUN;obj;1;1
Pues bien, el día 21 de julio de este año montaron una tarima a la puerta de mi casa en la calle 13, entre 76 y 78, Playa, para hacer un espectáculo musical, con pantalla electrónica, grandes amplificadores y todo lo que se usa en estos casos.;casa;f;0;NOUN;nmod;1;1
Pues bien, el día 21 de julio de este año montaron una tarima a la puerta de mi casa en la calle 13, entre 76 y 78, Playa, para hacer un espectáculo musical, con pantalla electrónica, grandes amplificadores y todo lo que se usa en estos casos.;calle;f;1;NOUN;obl;1;1
Pues bien, el día 21 de julio de este año montaron una tarima a la puerta de mi casa en la calle 13, entre 76 y 78, Playa, para hacer un espectáculo musical, con pantalla electrónica, grandes amplificadores y todo lo que se usa en estos casos.;playa;f;0;PROPN;appos;1;1
Pues bien, el día 21 de julio de este año montaron una tarima a la puerta de mi casa en la calle 13, entre 76 y 78, Playa, para hacer un espectáculo musical, con pantalla electrónica, grandes amplificadores y todo lo que se usa en estos casos.;espectáculo;m;0;NOUN;obj;1;1
En este andar de violaciones de nuestras costumbres, institucionalidad y leyes me he preguntado cómo hemos llegado a este punto de que las administraciones no respetan y mucho menos dan cuenta a lo expresado y solicitado por el pueblo a través de su Delegado.;punto;m;0;NOUN;obl;1;1
Después de la investigación sobre la queja formulada por el compañero Rafael Hernández Arjona al Periódico Granma, referente a las reservaciones de boletos en la oficina de ventas de Aerocaribbean en Holguín, informamos el siguiente resultado:;sobre;m;0;ADP;case;1;0
La educación en secundaria básica es hoy mucho mejor que hace solo años atrás.;secundaria;f;1;NOUN;nmod;1;1
La falta de profesores obligó al surgimiento de aquellos maestros emergentes que si bien tenían muy buena disposición (digna del mayor de los homenajes) les faltaba la experiencia y los conocimientos.;mayor;m;0;ADJ;amod;1;0
La falta de profesores obligó al surgimiento de aquellos maestros emergentes que si bien tenían muy buena disposición (digna del mayor de los homenajes) les faltaba la experiencia y los conocimientos.;les;pron;1;PRON;obj;1;1
Esta situación fue suplida con unas clases por televisión a las que muchos estudiantes no atendían.;situación;f;1;NOUN;nsubj;1;1
Nuestros maestros de secundaria tienen ya varios años de experiencia y son muy buenos.;secundaria;f;1;NOUN;nmod;1;1
Sería una buena pregunta para iniciar esta carta abriéndola al debate, lo cual debe ser motivo de reflexión constante de aquellos que tenemos algún tipo de responsabilidad.;ser;m;0;AUX;cop;1;0
Hace algunos días me comentaba un familiar lo difícil que resulta recibir servicios en algunos establecimientos en determinados horarios, lo cual, en dichos casos, resulta contradictorio con los anuncios de que estos se prestan las 24 horas del día.;recibir;v;0;VERB;xcomp;1;1
"Soy ingeniero eléctrico graduado en el año 1972, y no he dejado de trabajar ni un solo día en labores siempre acordes con mi profesión, en las áreas de montaje de maquinarias de la construcción, mantenimiento industrial y proyectos eléctricos muy diversos; actividades estas en las que dirigí personal durante 12 años consecutivos.";año;m;0;NOUN;obl;1;1
"Soy ingeniero eléctrico graduado en el año 1972, y no he dejado de trabajar ni un solo día en labores siempre acordes con mi profesión, en las áreas de montaje de maquinarias de la construcción, mantenimiento industrial y proyectos eléctricos muy diversos; actividades estas en las que dirigí personal durante 12 años consecutivos.";trabajar;v;0;VERB;xcomp;1;1
"Soy ingeniero eléctrico graduado en el año 1972, y no he dejado de trabajar ni un solo día en labores siempre acordes con mi profesión, en las áreas de montaje de maquinarias de la construcción, mantenimiento industrial y proyectos eléctricos muy diversos; actividades estas en las que dirigí personal durante 12 años consecutivos.";mantenimiento;m;1;NOUN;appos;1;1
